logz logzerr logvol nlive logl logwt insert_order
-3.407502825542669029e+02 3.548246978650468897e-01 -2.184250000000194802e+01 4.000000000000000000e+02 -3.177391361844394169e+02 -3.455743504711326750e+02 1.209999999999999964e+00
-3.407422806165632778e+02 3.540531992645529757e-01 -2.184500000000194930e+01 4.000000000000000000e+02 -3.177156978784601051e+02 -3.455534121651533610e+02 1.745000000000000107e+00
-3.407341749115185507e+02 3.489793485954741925e-01 -2.184750000000195058e+01 4.000000000000000000e+02 -3.177051078836336728e+02 -3.455453221703269264e+02 5.799999999999999600e-01
-3.407260693333005293e+02 3.493226845417026771e-01 -2.185000000000195186e+01 4.000000000000000000e+02 -3.176975914710866391e+02 -3.455403057577798904e+02 1.520000000000000018e+00
-3.407179886551808181e+02 3.491538339301883398e-01 -2.185250000000195314e+01 4.000000000000000000e+02 -3.176771529786211090e+02 -3.455223672653143581e+02 1.649999999999999911e+00
-3.407098282510619924e+02 3.448456835036091683e-01 -2.185500000000195442e+01 4.000000000000000000e+02 -3.176731831038779319e+02 -3.455208973905711787e+02 8.699999999999999956e-01
-3.407017220421767547e+02 3.467463629834873218e-01 -2.185750000000195570e+01 4.000000000000000000e+02 -3.176598246329738231e+02 -3.455100389196670676e+02 1.014999999999999902e+00
-3.406935935827047501e+02 3.471951699128290603e-01 -2.186000000000195698e+01 4.000000000000000000e+02 -3.176568755606688228e+02 -3.455095898473621219e+02 1.399999999999999911e+00
-3.406855270556297910e+02 3.460776208585256697e-01 -2.186250000000195826e+01 4.000000000000000000e+02 -3.176540468947953855e+02 -3.455092611814886823e+02 1.499999999999999944e-01
-3.406775224571688341e+02 3.494365742944666176e-01 -2.186500000000195953e+01 4.000000000000000000e+02 -3.176529365245248187e+02 -3.455106508112181132e+02 5.050000000000000044e-01
-3.406695924076514643e+02 3.519175563249172245e-01 -2.186750000000196081e+01 4.000000000000000000e+02 -3.176491320023824869e+02 -3.455093462890757792e+02 1.564999999999999947e+00
-3.406617145194942395e+02 3.498161051875272598e-01 -2.187000000000196209e+01 4.000000000000000000e+02 -3.176473615164245530e+02 -3.455100758031178430e+02 3.449999999999999734e-01
-3.406539038855104877e+02 3.472010762054657529e-01 -2.187250000000196337e+01 4.000000000000000000e+02 -3.176325884911764206e+02 -3.454978027778697083e+02 8.149999999999999467e-01
-3.406460584562111080e+02 3.447163418310166261e-01 -2.187500000000196465e+01 4.000000000000000000e+02 -3.176272597679093224e+02 -3.454949740546026078e+02 1.459999999999999964e+00
-3.406382521337270077e+02 3.413694003576173697e-01 -2.187750000000196593e+01 4.000000000000000000e+02 -3.176096678260417434e+02 -3.454798821127350266e+02 1.209999999999999964e+00
-3.406303889535001304e+02 3.425257115698204791e-01 -2.188000000000196721e+01 4.000000000000000000e+02 -3.176033568793170048e+02 -3.454760711660102857e+02 1.110000000000000098e+00
-3.406225574480517935e+02 3.435615796149155132e-01 -2.188250000000196849e+01 4.000000000000000000e+02 -3.175915949110435577e+02 -3.454668091977368363e+02 1.469999999999999973e+00
-3.406147147757559992e+02 3.437158763841671738e-01 -2.188500000000196977e+01 4.000000000000000000e+02 -3.175866923159958901e+02 -3.454644066026891664e+02 2.999999999999999889e-02
-3.406069144868486660e+02 3.448285128046640335e-01 -2.188750000000197105e+01 4.000000000000000000e+02 -3.175785921509847185e+02 -3.454588064376779926e+02 1.975000000000000089e+00
-3.405991312741385286e+02 3.553844193843177512e-01 -2.189000000000197232e+01 4.000000000000000000e+02 -3.175684513388696359e+02 -3.454511656255629077e+02 6.149999999999999911e-01
-3.405913491653824963e+02 3.553174786283510023e-01 -2.189250000000197360e+01 4.000000000000000000e+02 -3.175480351303194766e+02 -3.454332494170127461e+02 1.189999999999999947e+00
-3.405834881017405564e+02 3.557741921074469293e-01 -2.189500000000197488e+01 4.000000000000000000e+02 -3.175422196998678146e+02 -3.454299339865610818e+02 4.849999999999999867e-01
-3.405756625513817539e+02 3.559345294902805379e-01 -2.189750000000197616e+01 4.000000000000000000e+02 -3.175340170572980583e+02 -3.454242313439913232e+02 1.364999999999999991e+00
-3.405678535316953912e+02 3.549127797401407935e-01 -2.190000000000197744e+01 4.000000000000000000e+02 -3.175277679311640213e+02 -3.454204822178572840e+02 8.900000000000000133e-01
-3.405600760288084530e+02 3.559124143702764309e-01 -2.190250000000197872e+01 4.000000000000000000e+02 -3.175274265115791081e+02 -3.454226407982724254e+02 1.350000000000000089e+00
-3.405523751258674565e+02 3.561233393266012848e-01 -2.190500000000198000e+01 4.000000000000000000e+02 -3.175254169584450779e+02 -3.454231312451383928e+02 2.999999999999999889e-02
-3.405447368067424918e+02 3.568782611569070728e-01 -2.190750000000198128e+01 4.000000000000000000e+02 -3.175146175052071840e+02 -3.454148317919004967e+02 1.290000000000000036e+00
-3.405370934552510676e+02 3.578275054580506431e-01 -2.191000000000198256e+01 4.000000000000000000e+02 -3.175137004182640226e+02 -3.454164147049573330e+02 1.135000000000000009e+00
-3.405295200338882182e+02 3.570315506231170333e-01 -2.191250000000198384e+01 4.000000000000000000e+02 -3.174837658314598343e+02 -3.453889801181531425e+02 2.449999999999999956e-01
-3.405217952771658929e+02 3.583362759280900867e-01 -2.191500000000198511e+01 4.000000000000000000e+02 -3.174814775496056996e+02 -3.453891918362990054e+02 1.054999999999999938e+00
-3.405141313517427761e+02 3.570428735717632862e-01 -2.191750000000198639e+01 4.000000000000000000e+02 -3.174594869373451616e+02 -3.453697012240384652e+02 6.500000000000000222e-02
-3.405063766019963509e+02 3.596554344175580953e-01 -2.192000000000198767e+01 4.000000000000000000e+02 -3.174426229338332064e+02 -3.453553372205265077e+02 1.600000000000000033e-01
-3.404985706295780119e+02 3.599523845243294828e-01 -2.192250000000198895e+01 4.000000000000000000e+02 -3.174357098870998470e+02 -3.453509241737931461e+02 4.099999999999999756e-01
-3.404907909947828557e+02 3.571356082291332057e-01 -2.192500000000199023e+01 4.000000000000000000e+02 -3.174234010630435137e+02 -3.453411153497368105e+02 5.100000000000000089e-01
-3.404829956190419011e+02 3.599233446868054243e-01 -2.192750000000199151e+01 4.000000000000000000e+02 -3.174161237009377032e+02 -3.453363379876309978e+02 5.300000000000000266e-01
-3.404752236433355392e+02 3.595135499006142377e-01 -2.193000000000199279e+01 4.000000000000000000e+02 -3.174129329583134904e+02 -3.453356472450067827e+02 1.350000000000000089e-01
-3.404675062973339550e+02 3.586744033598399661e-01 -2.193250000000199407e+01 4.000000000000000000e+02 -3.174126799209657293e+02 -3.453378942076590192e+02 1.405000000000000027e+00
-3.404598651759136487e+02 3.613928032685254643e-01 -2.193500000000199535e+01 4.000000000000000000e+02 -3.174014676391400371e+02 -3.453291819258333248e+02 8.500000000000000611e-02
-3.404522158964826986e+02 3.589318721625160413e-01 -2.193750000000199663e+01 4.000000000000000000e+02 -3.173974960424924916e+02 -3.453277103291857770e+02 1.270000000000000018e+00
-3.404446135475952246e+02 3.570494406065808368e-01 -2.194000000000199790e+01 4.000000000000000000e+02 -3.173919140988279537e+02 -3.453246283855212369e+02 1.260000000000000009e+00
-3.404370453574267117e+02 3.550466326823733532e-01 -2.194250000000199918e+01 4.000000000000000000e+02 -3.173870499235606530e+02 -3.453222642102539908e+02 1.800000000000000044e+00
-3.404295163024208364e+02 3.529969412147354046e-01 -2.194500000000200046e+01 4.000000000000000000e+02 -3.173710582618946319e+02 -3.453087725485879673e+02 1.250000000000000000e+00
-3.404219423906024531e+02 3.543548050538976590e-01 -2.194750000000200174e+01 4.000000000000000000e+02 -3.173687249345434793e+02 -3.453089392212368125e+02 1.844999999999999973e+00
-3.404144266600617357e+02 3.544110103361217123e-01 -2.195000000000200302e+01 4.000000000000000000e+02 -3.173667816767387535e+02 -3.453094959634320844e+02 2.200000000000000011e-01
-3.404069711311339006e+02 3.530008386231761053e-01 -2.195250000000200430e+01 4.000000000000000000e+02 -3.173619819902830272e+02 -3.453071962769763559e+02 1.100000000000000006e-01
-3.403995538009740471e+02 3.571776219954495013e-01 -2.195500000000200558e+01 4.000000000000000000e+02 -3.173572539496838658e+02 -3.453049682363771922e+02 7.850000000000000311e-01
-3.403921747204947224e+02 3.598226522421135720e-01 -2.195750000000200686e+01 4.000000000000000000e+02 -3.173495512671829601e+02 -3.452997655538762842e+02 1.665000000000000036e+00
-3.403848116234517533e+02 3.610171215007496048e-01 -2.196000000000200814e+01 4.000000000000000000e+02 -3.173474780386536054e+02 -3.453001923253469272e+02 1.280000000000000027e+00
-3.403775054529329509e+02 3.667280108829369945e-01 -2.196250000000200941e+01 4.000000000000000000e+02 -3.173318787575047395e+02 -3.452870930441980590e+02 1.475000000000000089e+00
-3.403701569897095851e+02 3.665165711800057458e-01 -2.196500000000201069e+01 4.000000000000000000e+02 -3.173283709485232862e+02 -3.452860852352166035e+02 9.000000000000000222e-01
-3.403628548039762336e+02 3.652275623868638799e-01 -2.196750000000201197e+01 4.000000000000000000e+02 -3.173160038325180494e+02 -3.452762181192113644e+02 4.149999999999999800e-01
-3.403555339330845300e+02 3.643990220805182201e-01 -2.197000000000201325e+01 4.000000000000000000e+02 -3.172861012291559746e+02 -3.452488155158492873e+02 1.435000000000000053e+00
-3.403480651135276958e+02 3.646482648828289763e-01 -2.197250000000201453e+01 4.000000000000000000e+02 -3.172802622920790441e+02 -3.452454765787723545e+02 1.209999999999999964e+00
-3.403406269615159090e+02 3.664532594473641769e-01 -2.197500000000201581e+01 4.000000000000000000e+02 -3.172744593477414696e+02 -3.452421736344347778e+02 2.000000000000000042e-02
-3.403332193908928502e+02 3.698527068308009036e-01 -2.197750000000201709e+01 4.000000000000000000e+02 -3.172662215654862052e+02 -3.452364358521795111e+02 7.750000000000000222e-01
-3.403258241334383456e+02 3.659440857522029411e-01 -2.198000000000201837e+01 4.000000000000000000e+02 -3.172419329999515867e+02 -3.452146472866448903e+02 2.399999999999999911e-01
-3.403183220652076670e+02 3.664824314264063521e-01 -2.198250000000201965e+01 4.000000000000000000e+02 -3.172372680505678773e+02 -3.452124823372612354e+02 2.000000000000000042e-02
-3.403108597811250320e+02 3.638305351758859829e-01 -2.198500000000202093e+01 4.000000000000000000e+02 -3.172311686136333719e+02 -3.452088829003267278e+02 1.919999999999999929e+00
-3.403034261604343556e+02 3.652295380469789410e-01 -2.198750000000202220e+01 4.000000000000000000e+02 -3.172208080093042781e+02 -3.452010222959976318e+02 1.010000000000000009e+00
-3.402959893768071424e+02 3.649515567783603309e-01 -2.199000000000202348e+01 4.000000000000000000e+02 -3.172160812764849425e+02 -3.451987955631782938e+02 1.594999999999999973e+00
-3.402885910958397631e+02 3.625791115963275524e-01 -2.199250000000202476e+01 4.000000000000000000e+02 -3.172147995377875986e+02 -3.452000138244809477e+02 1.549999999999999989e-01
-3.402812560563975808e+02 3.651389891172548419e-01 -2.199500000000202604e+01 4.000000000000000000e+02 -3.172004391074468117e+02 -3.451881533941401585e+02 1.010000000000000009e+00
-3.402738878700803298e+02 3.703083748321989166e-01 -2.199750000000202732e+01 4.000000000000000000e+02 -3.171683192729439043e+02 -3.451585335596372488e+02 4.000000000000000222e-01
-3.402663545146782553e+02 3.685787999541934590e-01 -2.200000000000202860e+01 4.000000000000000000e+02 -3.171413756781309417e+02 -3.451340899648242839e+02 1.000000000000000021e-02
-3.402586931761284745e+02 3.698559711841468145e-01 -2.200250000000202988e+01 4.000000000000000000e+02 -3.171329615705483320e+02 -3.451281758572416720e+02 1.905000000000000027e+00
-3.402510451610053792e+02 3.703565803264076695e-01 -2.200500000000203116e+01 4.000000000000000000e+02 -3.171289619568408966e+02 -3.451266762435342343e+02 1.745000000000000107e+00
-3.402434438469684892e+02 3.659516316622055121e-01 -2.200750000000203244e+01 4.000000000000000000e+02 -3.171244378186460722e+02 -3.451246521053394076e+02 9.350000000000000533e-01
-3.402358846494142313e+02 3.599589154883874875e-01 -2.201000000000203372e+01 4.000000000000000000e+02 -3.171235844581206607e+02 -3.451262987448139938e+02 1.125000000000000000e+00
-3.402283944624991250e+02 3.609891476558269585e-01 -2.201250000000203499e+01 4.000000000000000000e+02 -3.171224195268379162e+02 -3.451276338135312471e+02 1.395000000000000018e+00
-3.402209698438591090e+02 3.659193117677787543e-01 -2.201500000000203627e+01 4.000000000000000000e+02 -3.171160580786751666e+02 -3.451237723653684952e+02 7.550000000000000044e-01
-3.402135715358780317e+02 3.680124165582654427e-01 -2.201750000000203755e+01 4.000000000000000000e+02 -3.171159036069999502e+02 -3.451261178936932765e+02 4.249999999999999889e-01
-3.402062447035687001e+02 3.662250248753184390e-01 -2.202000000000203883e+01 4.000000000000000000e+02 -3.170901293665845628e+02 -3.451028436532778869e+02 6.650000000000000355e-01
-3.401988005279351910e+02 3.680690046556333583e-01 -2.202250000000204011e+01 4.000000000000000000e+02 -3.170877019968015134e+02 -3.451029162834948920e+02 2.500000000000000139e-02
-3.401914118935062561e+02 3.694566369229399516e-01 -2.202500000000204139e+01 4.000000000000000000e+02 -3.170835190629879889e+02 -3.451012333496813653e+02 1.800000000000000044e+00
-3.401840651423329405e+02 3.673973079498537575e-01 -2.202750000000204267e+01 4.000000000000000000e+02 -3.170825863597464149e+02 -3.451028006464397890e+02 1.850000000000000089e+00
-3.401767833526273535e+02 3.712572893705171073e-01 -2.203000000000204395e+01 4.000000000000000000e+02 -3.170597609191102038e+02 -3.450824752058035756e+02 1.000000000000000021e-02
-3.401694063114210280e+02 3.764295686279636732e-01 -2.203250000000204523e+01 4.000000000000000000e+02 -3.170540921915884383e+02 -3.450793064782818078e+02 5.699999999999999512e-01
-3.401620601363740093e+02 3.803687492572409012e-01 -2.203500000000204651e+01 4.000000000000000000e+02 -3.170527379981897980e+02 -3.450804522848831652e+02 1.239999999999999991e+00
-3.401547758550816525e+02 3.782734588156623778e-01 -2.203750000000204778e+01 4.000000000000000000e+02 -3.170513375638518596e+02 -3.450815518505452246e+02 7.700000000000000178e-01
-3.401475521696766009e+02 3.782222522300839329e-01 -2.204000000000204906e+01 4.000000000000000000e+02 -3.170469044856949949e+02 -3.450796187723883577e+02 4.249999999999999889e-01
-3.401403664644150240e+02 3.785119999989723372e-01 -2.204250000000205034e+01 4.000000000000000000e+02 -3.170451360883873804e+02 -3.450803503750807408e+02 8.249999999999999556e-01
-3.401332372244598901e+02 3.808812574437818177e-01 -2.204500000000205162e+01 4.000000000000000000e+02 -3.170430459286438918e+02 -3.450807602153372500e+02 6.049999999999999822e-01
-3.401261613413256555e+02 3.843552603218677310e-01 -2.204750000000205290e+01 4.000000000000000000e+02 -3.170285295093867148e+02 -3.450687437960800708e+02 1.405000000000000027e+00
-3.401190505373410815e+02 3.823526079242949849e-01 -2.205000000000205418e+01 4.000000000000000000e+02 -3.170175831537674753e+02 -3.450602974404608290e+02 1.979999999999999982e+00
-3.401119302639185662e+02 3.837148032461534242e-01 -2.205250000000205546e+01 4.000000000000000000e+02 -3.170171637307390142e+02 -3.450623780174323656e+02 1.385000000000000009e+00
-3.401048749731004932e+02 3.835567522310063815e-01 -2.205500000000205674e+01 4.000000000000000000e+02 -3.170075196674192171e+02 -3.450552339541125662e+02 3.449999999999999734e-01
-3.400978190581433296e+02 3.839273488866927764e-01 -2.205750000000205802e+01 4.000000000000000000e+02 -3.170068963923527576e+02 -3.450571106790461045e+02 1.520000000000000018e+00
-3.400908256715717357e+02 3.828404721000704947e-01 -2.206000000000205929e+01 4.000000000000000000e+02 -3.170025490359130345e+02 -3.450552633226063790e+02 1.145000000000000018e+00
-3.400838680561541878e+02 3.810989040949205320e-01 -2.206250000000206057e+01 4.000000000000000000e+02 -3.170002404943142551e+02 -3.450554547810076542e+02 2.449999999999999956e-01
-3.400769598330649046e+02 3.776246196789276310e-01 -2.206500000000206185e+01 4.000000000000000000e+02 -3.169880574711995109e+02 -3.450457717578929078e+02 9.350000000000000533e-01
-3.400700324807525590e+02 3.816799165033363250e-01 -2.206750000000206313e+01 4.000000000000000000e+02 -3.169783490046494876e+02 -3.450385632913428822e+02 1.189999999999999947e+00
-3.400631031875214489e+02 3.837147574837957431e-01 -2.207000000000206441e+01 4.000000000000000000e+02 -3.169672634495909733e+02 -3.450299777362843656e+02 1.905000000000000027e+00
